,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,event,event_lower,event_upper,holidays,holidays_lower,holidays_upper,superholiday,superholiday_lower,superholiday_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,こどもの日,こどもの日_lower,こどもの日_upper,みどりの日,みどりの日_lower,みどりの日_upper,体育の日,体育の日_lower,体育の日_upper,元日,元日_lower,元日_upper,勤労感謝の日,勤労感謝の日_lower,勤労感謝の日_upper,即位礼正殿の儀が行われる日,即位礼正殿の儀が行われる日_lower,即位礼正殿の儀が行われる日_upper,国民の休日,国民の休日_lower,国民の休日_upper,天皇の即位の日,天皇の即位の日_lower,天皇の即位の日_upper,天皇誕生日,天皇誕生日_lower,天皇誕生日_upper,山の日,山の日_lower,山の日_upper,建国記念の日,建国記念の日_lower,建国記念の日_upper,憲法記念日,憲法記念日_lower,憲法記念日_upper,成人の日,成人の日_lower,成人の日_upper,振替休日,振替休日_lower,振替休日_upper,敬老の日,敬老の日_lower,敬老の日_upper,文化の日,文化の日_lower,文化の日_upper,春分の日,春分の日_lower,春分の日_upper,昭和の日,昭和の日_lower,昭和の日_upper,海の日,海の日_lower,海の日_upper,秋分の日,秋分の日_lower,秋分の日_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
479,2019-10-29,116576.49056629001,63771.702649541636,150679.7013225385,116576.49056629001,116576.49056629001,-10623.21228066459,-10623.21228066459,-10623.21228066459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13122.015561049304,-13122.015561049304,-13122.015561049304,2498.8032803847145,2498.8032803847145,2498.8032803847145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105953.27828562542
480,2019-10-31,116620.10366244928,62979.648930493626,146966.17591528987,116620.10366244928,116620.10366244928,-11996.689481135927,-11996.689481135927,-11996.689481135927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15462.756748141608,-15462.756748141608,-15462.756748141608,3466.06726700568,3466.06726700568,3466.06726700568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104623.41418131336
481,2019-11-01,116641.91021052893,66429.06241027816,149695.94815160497,116641.91021052893,116641.91021052893,-7074.196419922519,-7074.196419922519,-7074.196419922519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10972.066835473888,-10972.066835473888,-10972.066835473888,3897.8704155513683,3897.8704155513683,3897.8704155513683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109567.71379060642
482,2019-11-02,116663.71675860857,113179.57547051231,197769.78259018066,116663.71675860857,116663.71675860857,37921.411348177186,37921.411348177186,37921.411348177186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33634.20688091368,33634.20688091368,33634.20688091368,4287.204467263499,4287.204467263499,4287.204467263499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154585.12810678576
483,2019-11-03,116685.52330668822,184684.14639273885,265960.3763456694,116685.52330668822,116685.52330668822,107812.73909607608,107812.73909607608,107812.73909607608,53507.79378410487,53507.79378410487,53507.79378410487,57606.79147545382,57606.79147545382,57606.79147545382,0.0,0.0,0.0,45576.77781462803,45576.77781462803,45576.77781462803,4629.169805994221,4629.169805994221,4629.169805994221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4098.997691348953,4098.997691348953,4098.997691348953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224498.2624027643
484,2019-11-04,116707.32985476786,130694.64952186684,213200.52190039822,116707.32985476786,116707.32985476786,56221.22434952225,56221.22434952225,56221.22434952225,6641.951534563897,6641.951534563897,6641.951534563897,60642.5708480533,60642.5708480533,60642.5708480533,0.0,0.0,0.0,-9341.0500708253,-9341.0500708253,-9341.0500708253,4919.703572294247,4919.703572294247,4919.703572294247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000.619313489406,54000.619313489406,54000.619313489406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172928.5542042901
485,2019-11-05,116729.1364028475,66367.83975173773,151147.0312329064,116729.1364028475,116729.1364028475,-7966.465688965154,-7966.465688965154,-7966.465688965154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13122.015561049542,-13122.015561049542,-13122.015561049542,5155.549872084387,5155.549872084387,5155.549872084387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108762.67071388235
486,2019-11-07,116772.74949900676,65063.09783008242,146146.33518696032,116772.74949900676,116772.74949900676,-10008.918982471514,-10008.918982471514,-10008.918982471514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15462.756748204978,-15462.756748204978,-15462.756748204978,5453.837765733467,5453.837765733467,5453.837765733467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106763.83051653525
487,2019-11-08,116794.55604708641,69947.24365377442,151270.70980267818,116794.55604708641,116794.55604708641,-5458.8614768404095,-5458.8614768404095,-5458.8614768404095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10972.066835574702,-10972.066835574702,-10972.066835574702,5513.205358734292,5513.205358734292,5513.205358734292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111335.694570246
488,2019-11-09,116816.36259516607,114623.36906760088,199486.73924828082,116816.36259516607,116816.36259516607,39145.75323062004,39145.75323062004,39145.75323062004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33634.20688077559,33634.20688077559,33634.20688077559,5511.54634984445,5511.54634984445,5511.54634984445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155962.1158257861
489,2019-11-10,116838.1691432457,126078.83336894661,209488.7539526608,116838.1691432457,116838.1691432457,51025.259569686365,51025.259569686365,51025.259569686365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45576.77781455852,45576.77781455852,45576.77781455852,5448.481755127843,5448.481755127843,5448.481755127843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167863.42871293207
490,2019-11-11,116859.97569132535,72142.4806195941,155257.56641281475,116859.97569132535,116859.97569132535,-4017.1343342899586,-4017.1343342899586,-4017.1343342899586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9341.050070865434,-9341.050070865434,-9341.050070865434,5323.915736575475,5323.915736575475,5323.915736575475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112842.84135703539
491,2019-11-12,116881.78223940499,66455.11511311511,150336.27000529715,116881.78223940499,116881.78223940499,-7984.068708341671,-7984.068708341671,-7984.068708341671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13122.015561049771,-13122.015561049771,-13122.015561049771,5137.946852708102,5137.946852708102,5137.946852708102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108897.71353106332
492,2019-11-14,116925.39533556427,64685.7234035992,150031.60430360513,116925.39533556427,116925.39533556427,-10880.010811326227,-10880.010811326227,-10880.010811326227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15462.756748162848,-15462.756748162848,-15462.756748162848,4582.745936836621,4582.745936836621,4582.745936836621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106045.38452423805
493,2019-11-15,116947.20188364392,67330.68899788435,152056.95364740497,116947.20188364392,116947.20188364392,-6757.941421739895,-6757.941421739895,-6757.941421739895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10972.066835532405,-10972.066835532405,-10972.066835532405,4214.125413792509,4214.125413792509,4214.125413792509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110189.26046190402
494,2019-11-16,116969.00843172355,112326.50309075258,196161.8304553688,116969.00843172355,116969.00843172355,37419.49847103504,37419.49847103504,37419.49847103504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33634.20688085982,33634.20688085982,33634.20688085982,3785.291590175228,3785.291590175228,3785.291590175228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154388.50690275859
495,2019-11-17,116990.81497980318,126074.87597074885,207253.96002573607,116990.81497980318,116990.81497980318,48873.43874411631,48873.43874411631,48873.43874411631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45576.77781455436,45576.77781455436,45576.77781455436,3296.6609295619473,3296.6609295619473,3296.6609295619473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165864.2537239195
496,2019-11-18,117012.62152788283,72078.061286097,152617.10226934354,117012.62152788283,117012.62152788283,-6592.2908390639395,-6592.2908390639395,-6592.2908390639395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9341.050070905569,-9341.050070905569,-9341.050070905569,2748.7592318416278,2748.7592318416278,2748.7592318416278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110420.3306888189
497,2019-11-19,117034.42807596247,65341.34827031403,144943.8983459661,117034.42807596247,117034.42807596247,-10979.716344159675,-10979.716344159675,-10979.716344159675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13122.015561053136,-13122.015561053136,-13122.015561053136,2142.29921689346,2142.29921689346,2142.29921689346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106054.71173180279
498,2019-11-21,117078.04117212175,60899.54531858438,144414.50456044782,117078.04117212175,117078.04117212175,-14704.641166742207,-14704.641166742207,-14704.641166742207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15462.756748122893,-15462.756748122893,-15462.756748122893,758.1155813806876,758.1155813806876,758.1155813806876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102373.40000537955
499,2019-11-22,117099.8477202014,65471.30927304164,147557.39459104688,117099.8477202014,117099.8477202014,-10988.312705551336,-10988.312705551336,-10988.312705551336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10972.066835490108,-10972.066835490108,-10972.066835490108,-16.245870061228608,-16.245870061228608,-16.245870061228608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106111.53501465007
500,2019-11-23,117121.65426828104,155250.47020595032,243175.92307477057,117121.65426828104,117121.65426828104,81326.7583585222,81326.7583585222,81326.7583585222,0.0,0.0,0.0,48534.71416270999,48534.71416270999,48534.71416270999,0.0,0.0,0.0,33634.20688086816,33634.20688086816,33634.20688086816,-842.1626850559456,-842.1626850559456,-842.1626850559456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48534.71416270999,48534.71416270999,48534.71416270999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198448.41262680324
501,2019-11-24,117143.46081636068,121394.14143871835,202902.78846202986,117143.46081636068,117143.46081636068,43860.61545735447,43860.61545735447,43860.61545735447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45576.77781465503,45576.77781465503,45576.77781465503,-1716.162357300567,-1716.162357300567,-1716.162357300567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161004.07627371515
502,2019-11-25,117165.26736444031,58185.20359021456,147372.9450467534,117165.26736444031,117165.26736444031,-11974.850400885138,-11974.850400885138,-11974.850400885138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9341.050070819549,-9341.050070819549,-9341.050070819549,-2633.80033006559,-2633.80033006559,-2633.80033006559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105190.41696355518
503,2019-11-26,117187.07391251996,58359.75900365001,140657.31176900823,117187.07391251996,117187.07391251996,-16711.54906912646,-16711.54906912646,-16711.54906912646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13122.015561043261,-13122.015561043261,-13122.015561043261,-3589.5335080832024,-3589.5335080832024,-3589.5335080832024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100475.5248433935
504,2019-11-28,117230.68700867925,52619.812808329596,137606.5035797713,117230.68700867925,117230.68700867925,-21049.770167716128,-21049.770167716128,-21049.770167716128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15462.756748188453,-15462.756748188453,-15462.756748188453,-5587.013419527674,-5587.013419527674,-5587.013419527674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96180.91684096312
505,2019-11-29,117252.49355675888,57549.31854845496,139510.3503620502,117252.49355675888,117252.49355675888,-17583.441904532192,-17583.441904532192,-17583.441904532192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10972.066835447815,-10972.066835447815,-10972.066835447815,-6611.375069084377,-6611.375069084377,-6611.375069084377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99669.05165222668
506,2019-11-30,117274.30010483853,103152.89474085308,185231.9133958136,117274.30010483853,117274.30010483853,25995.1915700567,25995.1915700567,25995.1915700567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33634.206880881866,33634.206880881866,33634.206880881866,-7639.0153108251625,-7639.0153108251625,-7639.0153108251625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143269.49167489522
507,2019-12-01,117296.10665291817,112545.36545023519,198050.60246187908,117296.10665291817,117296.10665291817,36918.81453470237,36918.81453470237,36918.81453470237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45576.77781465087,45576.77781465087,45576.77781465087,-8657.963279948506,-8657.963279948506,-8657.963279948506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154214.92118762055
508,2019-12-02,117317.91320099782,57633.10567285435,138909.92248421567,117317.91320099782,117317.91320099782,-18996.101680488016,-18996.101680488016,-18996.101680488016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9341.050070817799,-9341.050070817799,-9341.050070817799,-9655.051609670218,-9655.051609670218,-9655.051609670218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98321.8115205098
509,2019-12-03,117339.71974907746,52436.08916707847,138053.57923346708,117339.71974907746,117339.71974907746,-23738.072477253838,-23738.072477253838,-23738.072477253838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13122.01556105361,-13122.01556105361,-13122.01556105361,-10616.056916200228,-10616.056916200228,-10616.056916200228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93601.64727182362
